state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Maharashtra,maval,PRASHANT alias BABARAJE GANPAT DESHMUKH,M,34,GEN,IND,Ganna Kisan,6310,8,6318,2298080
Maharashtra,maval,BALKRUSHNA DHANAJI GHARAT,M,54,GEN,IND,Hat,3603,0,3603,2298080
Maharashtra,maval,RAKESH PRABHAKAR CHAVAN,M,45,GEN,IND,Apple,3225,0,3225,2298080
Maharashtra,maval,RAJENDRA MARUTI KATE (PATIL),M,50,GEN,IND,COCONUT FARM,1638,1,1639,2298080
Maharashtra,maval,VIJAY HANUMANT RANDIL,M,36,SC,IND,SHIP,2093,0,2093,2298080
Maharashtra,maval,SURAJ ASHOKRAO KHANDARE,M,28,SC,IND,COMPUTER,1873,0,1873,2298080
Maharashtra,maval,SURESH SHRIPATI TAUR,M,49,SC,IND,Tractor Chalata Kisan,1083,0,1083,2298080
Maharashtra,maval,Dr. SOMNATH ALIAS BALASHAHEB ARJUN POL,M,47,SC,IND,Stethoscope,970,0,970,2298080
Maharashtra,maval,NOTA,0,0,0,NOTA,NOTA,15747,32,15779,2298080
Maharashtra,pune,Uttam Pandurang Shinde,M,52,GEN,BSP,Elephant,4779,13,4792,2075824
Maharashtra,pune,Girish Bhalchandra Bapat,M,68,GEN,BJP,Lotus,631875,960,632835,2075824
Maharashtra,pune,Mohan Joshi,M,62,GEN,INC,Hand,307870,337,308207,2075824
Maharashtra,pune,Anil Narayan Jadhav,M,35,GEN,VBA,Cup & Saucer,64734,59,64793,2075824
Maharashtra,pune,Amol Jayraj Shinde,M,32,GEN,HBP,Ganna Kisan,956,3,959,2075824
Maharashtra,pune,Krupal Paluskar,M,33,GEN,PRCP,Bat,333,0,333,2075824
Maharashtra,pune,Chincholikar Jayant Eknath,M,51,SC,BARESP,Air Conditioner,343,0,343,2075824
Maharashtra,pune,Prof. Nalawade Hanmant Mahadeo,M,49,GEN,APoI,Coat,383,0,383,2075824
Maharashtra,pune,Nikhil Umesh Zingade,M,33,GEN,BPSJP,Gas Cylinder,225,0,225,2075824
Maharashtra,pune,Balasaheb Misal Patil,M,44,GEN,BMUP,Cot,779,1,780,2075824
Maharashtra,pune,Adv. Mahesh Gajendragadkar,M,57,GEN,SwaBP,Telephone,445,1,446,2075824
Maharashtra,pune,Adv. Ramesh Devaram Dharmavat,M,37,GEN,PUNP,Helmet,546,1,547,2075824
Maharashtra,pune,Rajesh Surendrakumar Agarwal,M,48,GEN,HAPa,Ring,847,0,847,2075824
Maharashtra,pune,Sayyad Raj Faiyaz,M,42,GEN,BKNP,Auto- Rickshaw,601,0,601,2075824
Maharashtra,pune,Sim Khirid,M,45,GEN,BAHUMP,Whistle,485,2,487,2075824
Maharashtra,pune,Suhas Popat Gajarmal,M,33,SC,RJSPS,Violin,1117,0,1117,2075824
Maharashtra,pune,Amol Alias Yabes S. Tujare,M,34,SC,IND,Gas Stove,624,0,624,2075824
Maharashtra,pune,Anand Prakash Vanjape,M,43,GEN,IND,Kettle,1343,0,1343,2075824
Maharashtra,pune,Adv. Kumar Devba Kalel Patil,M,38,GEN,IND,Walking Stick,524,1,525,2075824
Maharashtra,pune,Jafar Khursid Choudhari,M,58,SC,IND,Tractor Chalata Kisan,554,0,554,2075824
Maharashtra,pune,Javed Shabbir Sayyed,M,43,GEN,IND,Television,339,0,339,2075824
Maharashtra,pune,Johnson Vasant Kolhapure,M,49,GEN,IND,Glass Tumbler,647,0,647,2075824
Maharashtra,pune,Ravindra Bansiram Mahapure,M,52,SC,IND,Baby Walker,170,1,171,2075824
Maharashtra,pune,Rakesh Prabhakar Chavan,M,45,GEN,IND,Apple,207,0,207,2075824
Maharashtra,pune,Rahul Vishwas Joshi,M,42,GEN,IND,SHIP,425,1,426,2075824
Maharashtra,pune,Vijay Laxaman Saroade,M,43,SC,IND,Almirah,230,0,230,2075824
Maharashtra,pune,Sawant Chandrakant Parmeshwar,M,46,SC,IND,Battery Torch,160,1,161,2075824
Maharashtra,pune,Sanjay Baburao Jadhav,M,47,SC,IND,Key,308,1,309,2075824
Maharashtra,pune,Hemant Baburao Kolekar Patil Alias Hemant Patil,M,48,GEN,IND,Pressure Cooker,264,1,265,2075824
Maharashtra,pune,Kshirsagar Kanchan Devdas,F,46,SC,IND,Balloon,441,0,441,2075824
Maharashtra,pune,Znyosho Vijayprakash,M,72,GEN,IND,Shoe,298,0,298,2075824
Maharashtra,pune,NOTA,0,0,0,NOTA,NOTA,10972,29,11001,2075824
Maharashtra,baramati,Kanchan Rahul Kool,F,34,GEN,BJP,Lotus,528711,2229,530940,2114663
Maharashtra,baramati,Adv.Mangesh Nilkanth Vanshiv,M,41,SC,BSP,Elephant,6867,15,6882,2114663
Maharashtra,baramati,Supriya Sule,F,49,GEN,NCP,Clock,683705,3009,686714,2114663
Maharashtra,baramati,Dashrath Nana Raut,M,58,GEN,BPSJP,Gas Cylinder,3817,5,3822,2114663
Maharashtra,baramati,Padalkar Navanath,M,43,GEN,VBA,Cup & Saucer,43953,181,44134,2114663
Maharashtra,baramati,Yuvraj Bhujbal,M,33,GEN,JANADIP,Ganna Kisan,903,5,908,2114663
Maharashtra,baramati,Savita Bhimrao Kadale,F,35,SC,HJP,Battery Torch,797,1,798,2114663
Maharashtra,baramati,Sanjay Shinde,M,38,GEN,BMUP,Whistle,4330,15,4345,2114663
Maharashtra,baramati,Alankruta Abhijeet Awade-Bichukale,F,39,GEN,IND,Television,844,0,844,2114663
Maharashtra,baramati,Ulhas(Nanasaheb) Mugutrao Chormale,M,46,GEN,IND,Football,1992,1,1993,2114663
Maharashtra,baramati,Adv.Girish Madan Patil,M,25,GEN,IND,Coat,1087,0,1087,2114663
Maharashtra,baramati,Deepak Shantaram Watvisave,M,45,SC,IND,DIAMOND,1871,0,1871,2114663
Maharashtra,baramati,Dr. Balasaheb Arjun Pol,M,47,SC,IND,Stethoscope,1001,2,1003,2114663
Maharashtra,baramati,Vijaynath Ramachandra Chandere,M,40,GEN,IND,Tractor Chalata Kisan,1721,0,1721,2114663
Maharashtra,baramati,Vishvanath Sitaram Gargade,M,57,GEN,IND,Road Roller,1157,1,1158,2114663
Maharashtra,baramati,Shivaji (Nana) Rambhau Nandkhile,M,59,GEN,IND,Kettle,4405,0,4405,2114663
Maharashtra,baramati,Sureshdada Baburao Veer,M,72,GEN,IND,Tiller,3284,0,3284,2114663
Maharashtra,baramati,Hemant Baburao Kolekar Patil,M,48,GEN,IND,Bat,951,0,951,2114663
Maharashtra,baramati,NOTA,0,0,0,NOTA,NOTA,7846,22,7868,2114663
Maharashtra,shirur,Adhalrao Shivaji Dattatrey,M,64,GEN,SHS,Bow and Arrow,576002,1345,577347,2175529
Maharashtra,shirur,Dr. Amol Ramsing Kolhe,M,38,GEN,NCP,Clock,634554,1276,635830,2175529
Maharashtra,shirur,Kagadi Jamirkhan Afjal,M,43,GEN,BSP,Elephant,7239,8,7247,2175529
Maharashtra,shirur,Ovhal Rahul,M,36,GEN,VBA,Cup & Saucer,38028,42,38070,2175529
Maharashtra,shirur,Ghare Mohan Damodar,M,52,GEN,BALP,Plate Containing Food,996,1,997,2175529
Maharashtra,shirur,Nitin Murlidhar Kuchekar,M,36,SC,BHAPRAP,Ludo,604,3,607,2175529
Maharashtra,shirur,Shashikant Rajaram Desai,M,48,GEN,HAPa,Ring,1880,1,1881,2175529
Maharashtra,shirur,Somnath Hiraman Mali,M,47,GEN,BARESP,Air Conditioner,741,2,743,2175529
Maharashtra,shirur,Sanjay Baba Bansode,M,42,GEN,BBKD,Television,615,0,615,2175529
Maharashtra,shirur,Sanjay Laxman Padwal,M,50,GEN,bns,Dish Antenna,627,3,630,2175529
Maharashtra,shirur,Prof.Shrikant Nivrutti Chabukswar Sir,M,53,GEN,BMUP,Cot,1241,2,1243,2175529
Maharashtra,shirur,Ansari Samshad Anwar,M,30,GEN,IND,Almirah,826,2,828,2175529
Maharashtra,shirur,Ashtul Vikas Rajaram,M,50,SC,IND,Gas Cylinder,786,0,786,2175529
Maharashtra,shirur,Gangadhar Nathu Yadav,M,43,SC,IND,Truck,955,0,955,2175529
Maharashtra,shirur,Ghadge Balasaheb Jaysing,M,59,GEN,IND,Kettle,2749,0,2749,2175529
Maharashtra,shirur,Chhaya Prabhakar Solanke,F,29,GEN,IND,Whistle,4925,5,4930,2175529
Maharashtra,shirur,Bhausaheb Ramchandra Adagale,M,58,SC,IND,Sewing Machine,4397,0,4397,2175529
Maharashtra,shirur,Waheeda Shainur Shaikh,F,39,GEN,IND,DIAMOND,3836,1,3837,2175529
Maharashtra,shirur,Vinod Vasant Chandgude,M,34,GEN,IND,CCTV Camera,901,1,902,2175529
Maharashtra,shirur,Shahid Farukh Shaikh,M,29,GEN,IND,Bat,566,0,566,2175529
Maharashtra,shirur,Shivajirao Uttamrao Pawar,M,31,GEN,IND,Ganna Kisan,670,3,673,2175529
Maharashtra,shirur,Shaikh Raisa,F,45,GEN,IND,Auto- Rickshaw,555,1,556,2175529
Maharashtra,shirur,Sonalitai Thorat,F,35,SC,IND,Table,676,1,677,2175529
Maharashtra,shirur,NOTA,0,0,0,NOTA,NOTA,6026,25,6051,2175529
Maharashtra,ahmadnagar,WAKALE NAMDEO ARJUN,M,51,GEN,BSP,Elephant,6654,38,6692,1861396
Maharashtra,ahmadnagar,Dr. SUJAY RADHAKRISHNA VIKHEPATIL,M,37,GEN,BJP,Lotus,696961,7699,704660,1861396
Maharashtra,ahmadnagar,SANGRAM ARUNKAKA JAGTAP,M,34,GEN,NCP,Clock,419364,3822,423186,1861396
Maharashtra,ahmadnagar,KALIRAM BAHIRU POPALGHAT,M,67,GEN,bns,Dish Antenna,3183,9,3192,1861396
Maharashtra,ahmadnagar,DHIRAJ MOTILAL BATADE,M,31,SC,RTORP,Auto- Rickshaw,1489,3,1492,1861396
Maharashtra,ahmadnagar,FARUKH ISMAIL SHAIKH,M,36,GEN,BPSJP,Whistle,2499,3,2502,1861396
Maharashtra,ahmadnagar,SUDHAKAR LAXMAN AVHAD,M,62,GEN,VBA,Cup & Saucer,31644,163,31807,1861396
Maharashtra,ahmadnagar,SANJAY DAGDU SAWANT,M,25,GEN,BMUP,Cot,1491,16,1507,1861396
Maharashtra,ahmadnagar,APPASAHEB NAVNATH PALVE,M,32,GEN,IND,Bat,709,7,716,1861396
Maharashtra,ahmadnagar,KAMAL DASHRATH SAWANT,F,61,GEN,IND,Pressure Cooker,1315,2,1317,1861396
Maharashtra,ahmadnagar,DATTATRAY APPA WAGHMODE,M,49,GEN,IND,Key,963,8,971,1861396
Maharashtra,ahmadnagar,BHASKAR FAKIRA PATOLE,M,38,SC,IND,Helicopter,1242,0,1242,1861396
Maharashtra,ahmadnagar,RAMNATH GAHININATH GOLHAR,M,54,GEN,IND,Road Roller,1267,1,1268,1861396
Maharashtra,ahmadnagar,SHAIKH AABID HUSSAIN MOHAMMAD HANIF,M,46,GEN,IND,Kettle,2484,4,2488,1861396
Maharashtra,ahmadnagar,SAINATH BHAUSAHEB GHORPADE,M,33,GEN,IND,Lady Finger,3981,5,3986,1861396
Maharashtra,ahmadnagar,SUPEKAR DNYANDEO NARHARI,M,70,GEN,IND,Gas Cylinder,2764,3,2767,1861396
Maharashtra,ahmadnagar,Er. SANJIV BABANRAO BHOR,M,44,GEN,IND,Television,3793,45,3838,1861396
Maharashtra,ahmadnagar,SANDIP LAXMAN SAKAT,M,38,SC,IND,Plastering Trowel,3740,5,3745,1861396
Maharashtra,ahmadnagar,SHRIDHAR JAKHUJI DAREKAR,M,64,GEN,IND,Tractor Chalata Kisan,2346,3,2349,1861396
Maharashtra,ahmadnagar,NOTA,0,0,0,NOTA,NOTA,4016,56,4072,1861396
Maharashtra,shirdi,KAMBLE BHAUSAHEB MALHARI,M,64,SC,INC,Hand,364113,2512,366625,1587079
Maharashtra,shirdi,Adv. BANSI BHAURAO SATPUTE,M,58,SC,CPI,Ears of Corn And Sickle,20264,36,20300,1587079
Maharashtra,shirdi,SADASHIV KISAN LOKHANDE,M,56,SC,SHS,Bow and Arrow,483449,3371,486820,1587079
Maharashtra,shirdi,SURESH EKNATH JAGDHANE,M,58,SC,BSP,Elephant,5974,32,6006,1587079
Maharashtra,shirdi,ASHOK JAGDISH JADHAV,M,56,SC,RASMARP,Bat,1951,19,1970,1587079
Maharashtra,shirdi,ADV. PRAKASH KACHARU AAHER,M,55,SC,BARESP,Air Conditioner,1504,3,1507,1587079
Maharashtra,shirdi,VIJAY DNYANOBA GHATE,M,50,SC,RBS,Tractor Chalata Kisan,1819,1,1820,1587079
Maharashtra,shirdi,SANJAY LAXMAN SUKHDAN,M,39,SC,VBA,Cup & Saucer,62952,335,63287,1587079
Maharashtra,shirdi,ADV. AMOLIK GOVIND BABURAO,M,67,SC,IND,Truck,1484,4,1488,1587079
Maharashtra,shirdi,ASHOK ANAJI WAKCHAURE,M,50,SC,IND,Helicopter,3583,9,3592,1587079
Maharashtra,shirdi,KISHOR LIMBAJI ROKADE,M,38,SC,IND,Gas Cylinder,1702,2,1704,1587079
Maharashtra,shirdi,GANPAT MACHINDRA MORE,M,51,SC,IND,Cot,1684,8,1692,1587079
Maharashtra,shirdi,PRADIP SUNIL SARODE,M,32,SC,IND,Whistle,12923,23,12946,1587079
Maharashtra,shirdi,BAPU PARAJI RANDHIR,M,53,SC,IND,Dish Antenna,2473,2,2475,1587079
Maharashtra,shirdi,BORAGE SHANKAR HARIBHAU,M,50,SC,IND,BUCKET,1927,3,1930,1587079
Maharashtra,shirdi,WAKCHAURE BHAUSAHEB JAYRAM,M,51,SC,IND,Almirah,8203,22,8225,1587079
Maharashtra,shirdi,WAKCHAURE BHAUSAHEB RAJARAM,M,69,SC,IND,Ganna Kisan,35085,441,35526,1587079
Maharashtra,shirdi,SACHIN SADASHIV GAWANDE,M,27,SC,IND,Road Roller,1662,3,1665,1587079
Maharashtra,shirdi,SUBHASH DADA TRIBHUVAN,M,45,SC,IND,Kettle,3098,2,3100,1587079
Maharashtra,shirdi,SAMPAT KHANDU SAMINDAR,M,66,SC,IND,Stool,1288,2,1290,1587079
Maharashtra,shirdi,NOTA,0,0,0,NOTA,NOTA,5301,93,5394,1587079
Maharashtra,beed,Pritam Gopinathrao Munde,F,36,GEN,BJP,Lotus,675841,2334,678175,2045405
Maharashtra,beed,Bajrang Manohar Sonwane,M,48,GEN,NCP,Clock,509108,699,509807,2045405
Maharashtra,beed,Ashok Bhagoji Thorat,M,36,SC,HBP,Ganna Kisan,3347,4,3351,2045405
Maharashtra,beed,Kalyan Bhanudas Gurav,M,72,GEN,BPSJP,Whistle,2083,3,2086,2045405
Maharashtra,beed,Ganesh Navnathrao Karande,M,33,GEN,MAHKRS,DIAMOND,2757,4,2761,2045405
Maharashtra,beed,Ramesh Ramkisan Gavhane,M,26,GEN,DSPVAD,Harmonium,1234,4,1238,2045405
Maharashtra,beed,Pro. Vishnu Jadhav,M,62,GEN,VBA,Cup & Saucer,91972,167,92139,2045405
Maharashtra,beed,Shinde Chandraparkash Ganpatrao,M,63,SC,APoI,Coat,1580,2,1582,2045405
Maharashtra,beed,Sayyad Mujammil Sayyad Jamil,M,27,GEN,SP,Bicycle,1224,1,1225,2045405
Maharashtra,beed,Sadek Muniroddin Shaikh,M,31,GEN,BARESP,Air Conditioner,675,2,677,2045405
Maharashtra,beed,Anwar Khan Mirza Khan,M,38,GEN,IND,Chakki,788,0,788,2045405
Maharashtra,beed,Kalidas Pandharinath Apet,M,52,GEN,IND,Kettle,1549,1,1550,2045405
Maharashtra,beed,Kolekar Ganesh Bhausaheb,M,32,GEN,IND,Gas Cylinder,823,1,824,2045405
Maharashtra,beed,Khan Majahar Habib,M,43,GEN,IND,Grapes,1339,0,1339,2045405
Maharashtra,beed,Galeb khan Jabbar khan Pathan,M,49,GEN,IND,Batsman,1209,0,1209,2045405
Maharashtra,beed,Chavhan Sampat Ramsing,M,57,GEN,IND,SHIP,16778,14,16792,2045405
Maharashtra,beed,Jagtap Nilesh Murlidhar,M,37,GEN,IND,Helicopter,3485,0,3485,2045405
Maharashtra,beed,Jamir Bashir Shaikh,M,40,GEN,IND,Binoculars,1508,1,1509,2045405
Maharashtra,beed,Jubair Munshi Qureshi,M,40,GEN,IND,Table,778,0,778,2045405
Maharashtra,beed,Tukaram Vyankati Chate,M,63,GEN,IND,Bat,398,1,399,2045405
Maharashtra,beed,Nisar Ahmed,M,62,GEN,IND,Battery Torch,412,0,412,2045405
Maharashtra,beed,Pathan Musakhan Yunus khan,M,45,GEN,IND,Auto- Rickshaw,585,0,585,2045405
Maharashtra,beed,Pathan Sarfaraj khan Mehtab khan,M,33,GEN,IND,Sewing Machine,633,0,633,2045405
Maharashtra,beed,Patil Yashashri Pramod,F,27,GEN,IND,Bangles,1329,5,1334,2045405
Maharashtra,beed,Pandit Damodhar Khande,M,38,GEN,IND,Tractor Chalata Kisan,466,0,466,2045405
Maharashtra,beed,Bajarang Digambar Sonawane,M,68,GEN,IND,BELT,1379,0,1379,2045405
Maharashtra,beed,Mujib Naimuddin Inamdar,M,33,GEN,IND,Carrom Board,6152,0,6152,2045405
Maharashtra,beed,Rajeshkumar Annasaheb Bhadagale,M,38,SC,IND,Cauliflower,3895,2,3897,2045405
Maharashtra,beed,Vijay Rangnath Salve,M,46,SC,IND,Hat,3456,1,3457,2045405
Maharashtra,beed,Veer Shesherao Chokhoba,M,58,SC,IND,Football,1713,2,1715,2045405
Maharashtra,beed,Adv. Sharad Bahinaji Kamble,M,39,SC,IND,Ring,1926,1,1927,2045405
Maharashtra,beed,Shivaji Narayanrao Kavthekar,M,55,GEN,IND,Truck,1989,1,1990,2045405
Maharashtra,beed,Shaikh Yashid Shaikh Tayyab,M,34,GEN,IND,Road Roller,2052,0,2052,2045405
Maharashtra,beed,Shaikh Sadek Shaikh Ibrahim,M,35,GEN,IND,Almirah,1322,1,1323,2045405
Maharashtra,beed,Sayyad Minhaj,M,44,GEN,IND,Balloon,386,0,386,2045405
Maharashtra,beed,Sajan Raees Choudhari,M,29,GEN,IND,Apple,477,0,477,2045405
Maharashtra,beed,NOTA,0,0,0,NOTA,NOTA,2490,10,2500,2045405
Maharashtra,osmanabad,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,M,35,GEN,SHS,Bow and Arrow,591605,5035,596640,1889740
Maharashtra,osmanabad,Ranajagjitsinha Padmasinha Patil,M,47,GEN,NCP,Clock,464747,4327,469074,1889740
Maharashtra,osmanabad,Dr. Shivaji Pandharinath Oman,M,62,SC,BSP,Elephant,5903,38,5941,1889740
Maharashtra,osmanabad,Arjun (Dada) Salgar,M,39,GEN,VBA,Cup & Saucer,98108,471,98579,1889740
Maharashtra,osmanabad,Annasaheb Ramchandra Rathod,M,50,GEN,BBKD,COCONUT FARM,1882,19,1901,1889740
Maharashtra,osmanabad,Deepak Mahadav Tate,M,36,SC,BEPP,Road Roller,1428,6,1434,1889740
Maharashtra,osmanabad,Phulsure Vishwanath Sadashiv,M,67,ST,KKJHS,Tiller,1315,7,1322,1889740
Maharashtra,osmanabad,Aryanraje Kisanrao Shinde,M,38,SC,IND,Tractor Chalata Kisan,1372,2,1374,1889740
Maharashtra,osmanabad,Gore Netaji Nagnathrao,M,62,GEN,IND,Whistle,6672,7,6679,1889740
Maharashtra,osmanabad,Jagannath Nivrutti Munde,M,41,GEN,IND,Helicopter,2587,5,2592,1889740
Maharashtra,osmanabad,Tukaram Dasrao Gangawane,M,68,SC,IND,Television,1716,1,1717,1889740
Maharashtra,osmanabad,Dr. Vasant Raghunath Munde,M,72,GEN,IND,Sewing Machine,1929,1,1930,1889740
Maharashtra,osmanabad,Shankar Pandurang Gaikwad,M,33,GEN,IND,Ganna Kisan,2066,3,2069,1889740
Maharashtra,osmanabad,Sayyad Sultan Ladkhan,M,46,GEN,IND,Gas Stove,3452,2,3454,1889740
Maharashtra,osmanabad,NOTA,0,0,0,NOTA,NOTA,9986,38,10024,1889740
Maharashtra,latur,Kamant Machhindra Gunwantrao,M,59,SC,INC,Hand,370835,1549,372384,1886657
Maharashtra,latur,Dr.Siddharthkumar Digambarrao Suryawanshi,M,40,SC,BSP,Elephant,6509,40,6549,1886657
Maharashtra,latur,Sudhakar Tukaram Shrangare,M,57,SC,BJP,Lotus,657590,3905,661495,1886657
Maharashtra,latur,Arun Ramrao Sontakke,M,40,SC,BARESP,Air Conditioner,5199,9,5208,1886657
Maharashtra,latur,Dattu Prabhakar Karanjikar,M,40,SC,BMUP,Cot,2184,10,2194,1886657
Maharashtra,latur,Ram Garkar,M,59,SC,VBA,Whistle,111780,475,112255,1886657
Maharashtra,latur,Rupesh Shamrao Shanke,M,26,SC,STBP,Cup & Saucer,4329,27,4356,1886657
Maharashtra,latur,Kamble Madhukar Sambhaji,M,65,SC,IND,Almirah,1324,2,1326,1886657
Maharashtra,latur,Papita Raosaheb Randive,F,38,SC,IND,Camera,2091,4,2095,1886657
Maharashtra,latur,Ramesh Nivruti Kamble,M,48,SC,IND,Gas Cylinder,2112,4,2116,1886657
Maharashtra,latur,NOTA,0,0,0,NOTA,NOTA,6511,53,6564,1886657
Maharashtra,solapur,SHRI. SHA. BRA. DR. JAI SIDHESHWAR SHIVACHARY MAHASWAMIJI,M,63,SC,BJP,Lotus,523352,1633,524985,1851654
Maharashtra,solapur,SHINDE SUSHILKUMAR SAMBHAJIRAO,M,77,SC,INC,Hand,365274,1103,366377,1851654
Maharashtra,solapur,PROF. DR. ARJUN GENA OHAL,M,52,SC,BMUP,Cot,3874,6,3880,1851654
Maharashtra,solapur,AMBEDKAR PRAKASH YASHVANT,M,64,SC,VBA,Cup & Saucer,169523,484,170007,1851654
Maharashtra,solapur,KRISHNA NAGNATH BHISE,M,34,SC,BAHUMP,Whistle,2051,2,2053,1851654
Maharashtra,solapur,VISHNU SIDRAM GAIDHANKAR,M,34,SC,BPSJP,COCONUT FARM,824,1,825,1851654
Maharashtra,solapur,SHRIVENKATESWAR MAHA SWAMIJI (KATAKDHOND. D. G.),M,31,SC,HJP,Tractor Chalata Kisan,1826,4,1830,1851654
Maharashtra,solapur,UGHADE ASHOK BHAGAVANRAO,M,65,SC,IND,Camera,985,1,986,1851654
Maharashtra,solapur,KHANDARE SUDARSHAN RAICHAND,M,33,SC,IND,Table,959,1,960,1851654
Maharashtra,solapur,ADV. MANISHA MANOHAR KARANDE,F,37,SC,IND,Television,1545,5,1550,1851654
Maharashtra,solapur,MALHARI GULAB PATOLE,M,70,SC,IND,Bicycle Pump,1378,2,1380,1851654
Maharashtra,solapur,ADV. VIKRAM UTTAM KASABE,M,43,SC,IND,Gas Cylinder,1473,1,1474,1851654
Maharashtra,solapur,SHRIMANT MURALIDHAR MASKE,M,49,SC,IND,Battery Torch,2015,1,2016,1851654
Maharashtra,solapur,NOTA,0,0,0,NOTA,NOTA,6175,16,6191,1851654
Maharashtra,madha,Aappa Aaba Lokare,M,48,SC,BSP,Elephant,6839,44,6883,1909574
Maharashtra,madha,Ranjeetsinha Hindurao Naik- Nimbalkar,M,42,GEN,BJP,Lotus,583191,3123,586314,1909574
Maharashtra,madha,Sanjaymama Vitthalrao Shinde,M,50,GEN,NCP,Clock,498441,2109,500550,1909574
Maharashtra,madha,Navnath Bhimrao Patil,M,32,GEN,HiPPa,Brief Case,3743,7,3750,1909574
Maharashtra,madha,Nanaso Ramhari Yadav,M,39,GEN,BPSJP,Gas Cylinder,1384,2,1386,1909574
Maharashtra,madha,Bramhakumari Pramilaben,F,58,GEN,ABEP,Man Blowing Turha,1002,4,1006,1909574
Maharashtra,madha,Keskar Maruti Shivram,M,63,GEN,BJAZP,Cup & Saucer,6584,23,6607,1909574
Maharashtra,madha,Er. Ramchandra Mayyappa Ghutukade,M,27,GEN,BARESP,Air Conditioner,1078,5,1083,1909574
Maharashtra,madha,Adv. Vijayrao More,M,78,GEN,VBA,Key,51349,183,51532,1909574
Maharashtra,madha,Shahajahan Paigambar Shaikh,M,47,GEN,BAHUMP,Whistle,4811,3,4814,1909574
Maharashtra,madha,Sunil Gunda Jadhav,M,37,GEN,BMUP,Cot,2017,7,2024,1909574
Maharashtra,madha,Ajinath Laxman Kevate,M,46,GEN,IND,Table,1510,2,1512,1909574
Maharashtra,madha,Ajinkya Aakaram Salunkhe,M,27,GEN,IND,Lady Purse,1736,4,1740,1909574
Maharashtra,madha,Annaso Sukhadev Maske,M,53,SC,IND,Battery Torch,3222,0,3222,1909574
Maharashtra,madha,Aware Siddheshwar Bharat,M,27,GEN,IND,Matchbox,1910,1,1911,1909574
Maharashtra,madha,Dattatrya Bhanudas Khatke Alias Bandunana Khatke,M,44,GEN,IND,Tractor Chalata Kisan,2399,0,2399,1909574
Maharashtra,madha,Dilip Ramchandra Jadhav,M,50,GEN,IND,Frock,1935,0,1935,1909574
Maharashtra,madha,Daulat Umaji Shitole,M,43,GEN,IND,Tent,12859,10,12869,1909574
Maharashtra,madha,Nandu Sambhaji More,M,46,SC,IND,HOCKEY & BALL,2211,3,2214,1909574
Maharashtra,madha,Mohan Vishnu Raut,M,35,GEN,IND,Truck,973,0,973,1909574
Maharashtra,madha,Ramdas Mane,M,58,GEN,IND,Pen Nib with Seven Rays,3010,6,3016,1909574
Maharashtra,madha,Rohit More,M,37,GEN,IND,Television,1118,1,1119,1909574
Maharashtra,madha,Vijayraj Balasaheb Mane Deshmukh,M,27,GEN,IND,Bat,661,1,662,1909574
Maharashtra,madha,Adv. Vijayanand Shankarrao Shinde,M,62,GEN,IND,Diesel Pump,626,3,629,1909574
Maharashtra,madha,Vishvambhar Narayan Kashid,M,65,GEN,IND,Tiller,1156,1,1157,1909574
Maharashtra,madha,Adv. Sachin Bhaskar Jore,M,36,GEN,IND,Auto- Rickshaw,752,0,752,1909574
Maharashtra,madha,Sachin Dnyaneshwar Padalkar,M,30,GEN,IND,Ganna Kisan,1191,6,1197,1909574
Maharashtra,madha,Savita Ankush Aiwle,F,40,GEN,IND,Almirah,1445,6,1451,1909574
Maharashtra,madha,Santosh Balasaheb Bichukale,M,33,GEN,IND,Helicopter,1418,0,1418,1909574
Maharashtra,madha,Sandip Janaradhan Kharat,M,39,SC,IND,Ring,5002,2,5004,1909574
Maharashtra,madha,Sandip Vitthal Pol,M,46,GEN,IND,CHAPATI ROLLER,1517,7,1524,1909574
Maharashtra,madha,NOTA,0,0,0,NOTA,NOTA,3642,24,3666,1909574
Maharashtra,sangli,Shankar (dada) Mane,M,31,SC,BSP,Elephant,5418,58,5476,1809109
Maharashtra,sangli,Sanjaykaka Patil,M,54,GEN,BJP,Lotus,503615,5380,508995,1809109
Maharashtra,sangli,Anand Shankar Nalage (Patil),M,50,GEN,BALP,Plate Containing Food,7192,21,7213,1809109
Maharashtra,sangli,Gopichand Kundlik Padalkar,M,36,GEN,VBA,Cup & Saucer,297349,2885,300234,1809109
Maharashtra,sangli,Dr. Rajendra Namdev Kavthekar,M,43,SC,BMUP,Cot,3572,14,3586,1809109
Maharashtra,sangli,Vishal Prakashbapu Patil,M,38,GEN,SWP,Bat,342016,2627,344643,1809109
Maharashtra,sangli,Abhijit Wamanrao Awade Bichukle,M,43,SC,IND,Television,2337,5,2342,1809109
Maharashtra,sangli,Adhikrao Sampat Channe,M,39,GEN,IND,Gas Stove,1321,2,1323,1809109
Maharashtra,sangli,Dattatray Pandit Patil,M,47,GEN,IND,Bicycle Pump,1274,2,1276,1809109
Maharashtra,sangli,Narayan Chandar Mulik,M,45,GEN,IND,Helicopter,2682,3,2685,1809109
Maharashtra,sangli,Bhaktraj Raghunath Thigale,M,54,GEN,IND,Table,1864,6,1870,1809109
Maharashtra,sangli,Himmat Pandurang Koli,M,47,GEN,IND,Whistle,3690,40,3730,1809109
